"BrandID","Description","RetailPrice","Size","Volume","SalesPrice","PurchasePrice"
"01-02445","Seagrams VO",11.99,"750mL","750",9.08,7.26
"01-02448","Seagrams VO Gold",15.99,"750mL","750",11.42,8.46
"01-02453","Crown Royal Trio",5.99,"50mL 3 Pk","50",4.31,3.08
"01-02465","Crown Royal Mini",2.99,"50mL","50",2.15,1.6
"01-02466","Crown Royal Maple Whisky",46.99,"1750mL","1750",29.62,21.62
"01-02468","Crown Royal Nrth Harvest Rye",29.99,"750mL","750",22.39,17.49
"01-02474","The Glenrothes Triple Pack",38.99,"300mL","300",29.1,22.91
"01-02476","Crown Royal Maple Whisky",22.99,"750mL","750",16.79,12.26
"01-02494","Crown Royal Regal Apple",39.99,"1750mL","1750",31,22.79
"01-02496","Crown Royal Black",49.99,"1750mL","1750",36.22,25.87
"01-02499","Crown Royal Black",29.99,"750mL","750",21.53,15.6
"01-02508","Crown Royal No Harvest Rye",1.99,"50mL","50",1.59,1.14
"01-02512","The Macallan 12 Yr Old",34.99,"375mL","375",25.36,19.36
"01-02514","Bird Dog Peach Whiskey",14.99,"750mL","750",11.41,8.27
"01-02517","Balvenie 14 Yr Caribean Cask",68.99,"750mL","750",46.42,36.55
"01-02518","Woodford Reserve Double Oak",49.99,"750mL","750",36.49,26.06
"01-02520","The Macallan 12 Yr Old",62.99,"750mL","750",42.21,32.72
"01-02522","The Macallan 10 Yr Fine Oak",47.99,"750mL","750",36.92,26.56
"01-02531","WhistlePig 10 Yr Old Rye",63.99,"750mL","750",46.37,36.23
"01-02532","The Macallan 12 Yr Old",134.99,"1750mL","1750",96.89,71.77
"01-02534","The Dalmore 12Yr Single Malt",44.99,"750mL","750",35.99,28.79
"01-02539","John Barr Red Scotch Whisky",19.99,"1750mL","1750",12.3,9.32
"01-02543","Darnley's View Gin",23.99,"750mL","750",18.89,13.49
"01-02549","WhistlePig 10Yr Rye",44.99,"375mL","375",29.49,21.53
"01-02563","Greenore Irish Whiskey",49.99,"750mL","750",34.61,25.64
"01-02570","Johnnie Walker Gold Rsv",79.99,"750mL","750",57.14,42.01
"01-02582","Firefly Blackberry Moonshine",19.99,"750mL","750",11.8,8.43
"01-02585","Jameson Irish Whiskey",22.99,"750mL","750",16.42,12.35
"01-02586","Jameson Irish Whiskey",2.99,"50mL","50",2.21,1.75
"01-02587","Jameson Irish Whiskey",18.99,"375mL","375",12.67,9.82
"01-02589","Jameson Irish Whiskey",39.99,"1750mL","1750",30.76,22.29
"01-02590","The Black Grouse Scotch",46.99,"1750mL","1750",28.98,21.47
"01-02591","Cardhu Scotch",43.99,"750mL","750",29.4,22.27
"01-02595","Clontarf Irish Whiskey",17.99,"750mL","750",12.3,9.53
"01-02597","Beefeater 24",21.99,"750mL","750",14.38,11.5
"01-02598","Firefly Apple Pie Moonshine",16.99,"750mL","750",11.44,9.08
"01-02602","Caol Ila 12 Yr Islay Single",59.99,"750mL","750",43.84,32
"01-02604","Johnnie Walker Collection 4",99.99,"200mL 4 Pk","200",73.52,56.99
"01-02606","Glenmorangie Original 18Yr",115.99,"750mL","750",79.36,58.79
"01-02607","Grand MacNish 12 Yr Old",21.99,"750mL","750",17.18,13.42
"01-02609","Pigs Nose Scotch",25.99,"750mL","750",18.11,12.94
"01-02611","Dewar's 15 Yr Old Rsv",54.99,"750mL","750",39.99,29.19
"01-02614","Dewars Special RSV 12-Year",59.99,"1750mL","1750",41.21,31.95
"01-02615","Chivas Regal",3.49,"50mL","50",2.57,1.99
"01-02619","Glenmorangie Original 10 Yr",64.99,"1750mL","1750",51.58,36.84
"01-02622","Dewars Scratch Cask Scotch",26.99,"750mL","750",18.65,13.42
"01-02623","Ballantines",28.99,"1750mL","1750",18.24,14.59
"01-02624","Dewars 18 Yr Old Founders Rv",64.99,"750mL","750",46.76,34.13
"01-02625","Nikka Coffey Grain Whisky",59.99,"750mL","750",43.16,31.97
"01-02626","Crown Royal Apple",1.99,"50mL","50",1.42,1.12
"01-02628","Dewars Special RSV 12-Yr",31.99,"750mL","750",23.43,18.6
"01-02630","Old Pulteney Single Malt Sc",37.99,"750mL","750",29.91,21.83
"01-02631","Scapa 16 Yr Old Single Malt",73.99,"750mL","750",55.99,42.74
"01-02636","Nikka Whisky Taketsuru 12 Yr",68.99,"750mL","750",48.83,35.13
"01-02637","The Feathery Blended Scotch",56.99,"750mL","750",39.12,28.14
"01-02639","Bowmore Darkest Islay 15 Yr",70.99,"750mL","750",52.37,40.6
"01-02640","Michter's Small Batch Bourbn",44.99,"750mL","750",30.07,21.95
"01-02643","Dewars Signature",184.99,"750mL","750",136.02,108.82
"01-02644","Chivas Regal 18-Yr Scotch",79.99,"750mL","750",58.13,45.77
"01-02645","Chivas Regal",31.99,"750mL","750",21.89,15.98
"01-02646","Chivas Regal",58.99,"1750mL","1750",43.3,30.93
"01-02648","Chivas Regal",16.49,"375mL","375",12.21,9.39
"01-02650","Tanqueray Old Tom Gin",24.99,"1000mL","1000",19.68,15.38
"01-02656","Cutty Sark",24.99,"1750mL","1750",19.52,15.37
"01-02658","Cutty Sark",15.99,"750mL","750",12.49,9.99
"01-02661","Laphroaig Cask Strength 10Yr",65.99,"750mL","750",47.99,38.39
"01-02663","Dewars White Label",29.99,"1750mL","1750",21.42,15.52
"01-02664","Firefly Moonshine",16.99,"750mL","750",10.5,7.84
"01-02665","Dewars White Label",19.99,"750mL","750",15.38,11.23
"01-02668","Dewars White Label",13.99,"375mL","375",10.68,7.8
"01-02672","Dewars White Label",2.29,"50mL","50",1.8,1.32
"01-02675","Crown Royal XO",44.99,"750mL","750",34.88,27.46
"01-02676","Grand MacNish",15.99,"1750mL","1750",10.93,8.34
"01-02678","Michter's Straight Rye",44.99,"750mL","750",31.99,25.39
"01-02679","Dewars Highlander Honey",22.99,"750mL","750",14.28,10.42
"01-02682","The Glendronach 12 Yr Scotch",52.99,"750mL","750",42.39,31.4
"01-02685","Ardmore Scotch",36.99,"750mL","750",27.12,21.35
"01-02686","AnCnoc 12 Yr Old Scotch",37.99,"750mL","750",26.8,20.46
"01-02689","Black Velvet Reserve",18.99,"1750mL","1750",14.72,11.24
"01-02690","Black Velvet Reserve",11.99,"750mL","750",7.35,5.57
"01-02692","Glenmorangie 10 Yr Scotch",41.99,"750mL","750",26.31,19.93
"01-02694","Glenmorangie LaSanta",52.99,"750mL","750",37.31,28.7
"01-02696","McClelland Highland Sgl Malt",37.99,"1750mL","1750",25.19,17.99
"01-02713","Inver House Green Plaid 3-Y",14.99,"1750mL","1750",10.93,8.28
"01-02714","Glenfiddich The Original",99.99,"750mL","750",76.33,61.06
"01-02717","Big Peat Scotch",58.99,"750mL","750",43.38,32.86
"01-02721","Johnnie Walker Green Label",59.99,"750mL","750",47.61,35.01
"01-02722","J & B Rare",21.99,"750mL","750",17.59,13.85
"01-02723","J & B Rare",29.99,"1750mL","1750",21.42,16.23
"01-02727","Grand Macnish Black Edition",29.99,"750mL","750",19.37,15.37
"01-02737","Teeling Irish Whiskey",34.99,"750mL","750",27.77,21.2
"01-02739","Bruichladdich Rocks Sngl Mlt",49.99,"750mL","750",35.96,28.54
"01-02740","GlenDronach 15 Yr Scotch",89.99,"750mL","750",65.41,52.33
"01-02742","Aberfeldy 12 Yr Single Malt",53.99,"750mL","750",37.98,30.14
"01-02748","Johnnie Walker Blue Label",319.99,"1750mL","1750",240.59,176.9
"01-02749","John Begg Blue Cap",16.99,"1750mL","1750",13.38,10.45
"01-02751","Johnnie Walker Black Label",19.99,"375mL","375",15.99,11.5
"01-02752","Johnnie Walker Black Label",38.99,"750mL","750",26.31,20.24
"01-02753","Johnnie Walker Black Label",59.99,"1750mL","1750",44.77,34.44
"01-02755","Johnnie Walker Red Label",24.99,"750mL","750",19.68,14.69
"01-02756","Jameson Caskmates",29.99,"750mL","750",22.89,16.83
"01-02757","Johnnie Walker Red Label",29.99,"1750mL","1750",22.38,16.58
"01-02759","Johnnie Walker Red Label",13.99,"375mL","375",10.14,7.35
"01-02760","Jack Daniels Tennessee Honey",38.99,"1750mL","1750",28.02,20.01
"01-02765","Laphroaig 18 Yr Single Malt",79.99,"750mL","750",60.14,44.88
"01-02767","Johnnie Walker Blue Label",189.99,"750mL","750",139.7,107.46
"01-02769","Laphroaig Quarter Cask",55.99,"750mL","750",38.4,29.77
"01-02770","Hudson Single Malt Whiskey",39.99,"375mL","375",31,22.63
"01-02772","Talisker Storm Scotch",62.99,"750mL","750",46.15,36.92
"01-02776","Brenne French Sng Mlt Whisky",41.99,"750mL","750",32.3,25.04
"01-02780","Bulleit 10 Yr Old Bourbon",40.99,"750mL","750",28.46,21.4
"01-02783","Lauders Scotch",14.99,"1750mL","1750",10.06,8.05
"01-02788","Laphroaig 10 Yr Single Malt",44.99,"750mL","750",31.24,22.97
"01-02793","Camus Elegance VS Cognac",21.99,"750mL","750",17.18,13.32
"01-02794","Bird Dog Bourbon",14.99,"750mL","750",10.5,8.27
"01-02795","George Dickel Rye",25.99,"750mL","750",18.74,14.64
"01-02801","Tullamore Dew 10 Yr Old",39.99,"750mL","750",27.68,19.91
"01-02802","SW4 London Dry Gin",29.99,"750mL","750",18.93,14.02
"01-02803","Bluecoat Gin",25.99,"750mL","750",20.46,16.24
"01-02812","Hudson Manhattan Rye",39.99,"375mL","375",30.3,24.24
"01-02814","Hudson Bay Bourbon",39.99,"375mL","375",31,23.85
"01-02815","Benromach 10Yr Single Malt",55.99,"750mL","750",40.57,30.73
"01-02816","Auchentoshan 12 Yr Sngle Mlt",44.99,"750mL","750",34.61,27.47
"01-02821","Auchentoshan American Oak",36.99,"750mL","750",28.02,21.89
"01-02822","James E Pepper 1776 Rye",32.99,"750mL","750",23.25,16.97
"01-02826","Bowmore Small Batch Sngl Mlt",36.99,"750mL","750",29.59,21.92
"01-02834","Old Smuggler P E T",15.99,"1750mL","1750",12.3,8.85
"01-02838","Calumet Bourbon",45.99,"750mL","750",35.43,27.05
"01-02839","Ardmore Legacy Single Malt",39.99,"750mL","750",27,19.85
"01-02840","Revel Stoke Roasted Pecan",10.99,"750mL","750",7.36,5.45
"01-02851","Mother's Apple Pie Liqueur",5.99,"750mL","750",4.5,3.49
"01-02852","Bushmills 10 Yr Irish Whisky",40.99,"750mL","750",30.14,24.11
"01-02854","Talisker 10-Yr Single Malt",49.99,"750mL","750",38.45,28.27
"01-02856","Cragganmore 12-Yr Sngle Malt",58.99,"750mL","750",42.1,31.42
"01-02859","Bushmills Irish Honey",17.99,"750mL","750",12.94,9.24
"01-02862","Pinch 15-Yr by Haig & Haig",35.99,"750mL","750",27.68,20.97
"01-02868","Mortlach Single Malt Scotch",94.99,"750mL","750",70.86,52.88
"01-02874","Hirsch 20 Yr American Whisky",69.99,"750mL","750",51.46,37.02
"01-02878","Hudson Four Grain Bourbon",39.99,"375mL","375",29.84,21.62
"01-02879","Corner Creek Rsv Bourbon",31.99,"750mL","750",22.21,15.98
"01-02882","Highland Park 18 Yr Single",139.99,"750mL","750",89.92,70.8
"01-02889","Buchanans Deluxe 12Yr Scotch",31.99,"750mL","750",23.07,18.31
"01-02890","Four Roses Bourbon",26.99,"750mL","750",21.25,16.22
"01-02893","Glenmorangie Quinta Ruban",54.99,"750mL","750",39.67,28.54
"01-02894","Scoresby Rare",17.99,"1750mL","1750",12.94,10.35
"01-02897","Haig Club Scotch",59.99,"750mL","750",47.24,35.52
"01-02898","Scoresby Rare",7.99,"750mL","750",6.01,4.36
"01-02902","Stranahan's Colorado Whiskey",49.99,"750mL","750",37,26.62
"01-02909","Lot No 40 Canadian Rye",59.99,"750mL","750",37.03,27.03
"01-02912","Platte Valley KY Moonshine",16.99,"750mL","750",12.87,10.13
"01-02917","Paddy's Irish Whiskey",19.99,"750mL","750",15.62,11.49
"01-02920","Old Potrero 18th Century",69.99,"750mL","750",46.15,35.5
"01-02924","Speyburn 10-Yr Single Malt",21.99,"750mL","750",17.18,12.92
"01-02926","Teachers Highland Cream",27.99,"1750mL","1750",21.87,16.82
"01-02932","Jameson Black Barrel",31.99,"750mL","750",24.61,17.96
"01-02939","Berentzen Bushel & Barrel",14.99,"750mL","750",11.53,8.24
"01-02942","Glen Grant 10 Yr Single Malt",39.99,"750mL","750",27.12,19.94
"01-02944","The Glenlivet Founders Res",44.99,"750mL","750",32.14,24.35
"01-02945","The Macallan Rare Cask",299.99,"750mL","750",213.17,156.74
"01-02946","Highland Park 15 Yr Old",89.99,"750mL","750",62.01,44.61
"01-02949","Lock Stock & Barrel Rye",94.99,"750mL","750",70.36,52.9
"01-02951","Old Bushmills Irish Whiskey",39.99,"1750mL","1750",28.78,20.71
"01-02952","Old Bushmills",18.99,"750mL","750",14.61,10.9
"01-02954","Highland Park 12 Yr Single",49.99,"750mL","750",35.87,25.81
"01-02956","Vat 69 Gold",14.99,"1750mL","1750",10.71,7.88
"01-02957","Glenfarclas 12-Yr Scotch",35.99,"750mL","750",25.89,20.07
"01-02958","Dalwhinnie 15-Yr Single Mal",54.99,"750mL","750",40.73,31.33
"01-02960","The Macallan Fine Oak 15 Yr",104.99,"750mL","750",69.34,52.93
"01-02963","Bruichladdich The Laddie Ten",59.99,"750mL","750",44.44,31.74
"01-02965","Ardbeg 10 Yr Single Malt Sc",46.99,"750mL","750",34.64,25.1
"01-02967","Glenfiddich Solera 15-Yr RS",59.99,"750mL","750",40.73,29.09
"01-02973","Eagle Rare Single Barrel Bo",29.99,"750mL","750",19.85,14.6
"01-02975","Bird Dog Blackberry Whiskey",14.99,"750mL","750",11.32,8.09
"01-02976","Islay Mist 8 Yr Old Scotch",17.99,"750mL","750",11.59,9.27
"01-02979","Bowmore 12-Yr Scotch",49.99,"750mL","750",35.43,26.84
"01-02982","Highland Park Dark Origins",69.99,"750mL","750",52.23,37.85
"01-02985","Gibsons 12YO Gold Canadian W",25.99,"750mL","750",15.1,10.86
"01-02988","Sauza 901 Silver Tequila",24.99,"750mL","750",18.51,13.92
"01-02989","The Macallan 18 Yr Old",259.99,"750mL","750",192.59,144.8
"01-02990","Bulldog Gin",19.99,"750mL","750",15.99,11.84
"01-02991","Tullibardine Single Malt",49.99,"750mL","750",36.49,29.19
"01-02993","Angostura Bitters",7.49,"Unknown","Unknown",5.39,4.31
"01-03012","Pinnacle Vodka",0.99,"50mL","50",0.74,0.58
"01-03016","Bombay Sapphire East Gin",19.99,"750mL","750",14.59,10.89
"01-03020","Pinnacle Blueberry Vodka",10.99,"750mL","750",7.99,6.39
"01-03025","Ciroc Snap Frost Vodka",11.99,"375mL","375",9.29,7.26
"01-03033","Ciroc Coconut Vodka",11.99,"375mL","375",8.95,6.39
"01-03038","Zhenka Raspberry Vodka",9.99,"1750mL","1750",7.13,5.4
"01-03039","Stoli Salted Karamel",16.99,"750mL","750",13.38,10.37
"01-03041","Zhenka Pink Lemonade Vodka",9.99,"1750mL","1750",5.83,4.35
"01-03042","Ciroc Red Berry Vodka",11.99,"375mL","375",8.63,6.39
"01-03045","Pinnacle Salted Caramel",12.99,"750mL","750",7.8,5.74
"01-03046","Ciroc Peach Vodka",47.99,"1750mL","1750",35.81,26.72
"01-03050","Bowman Vodka",8.99,"1750mL","1750",6.51,5.09
"01-03054","Smirnoff Kissed Caramel",12.99,"750mL","750",8.14,5.99
"01-03058","Three Olives Vodka",0.99,"50mL","50",0.71,0.52
"01-03061","Absolut Grapevine Vodka",16.99,"750mL","750",11.32,8.2
"01-03062","Russian Standard Platinum",21.99,"750mL","750",15.62,11.74
"01-03070","Peligroso Reposado Tequila",29.99,"750mL","750",16.53,12.43
"01-03072","Ciroc Peach Vodka",24.99,"750mL","750",18.24,14.59
"01-03079","Devils Spring Vodka",15.99,"750mL","750",10.21,7.51
"01-03081","Smirnoff Iced Cake",12.99,"750mL","750",7.14,5.29
"01-03084","Patron Silver Tequila",14.99,"200mL","200",11.27,8.11
"01-03086","Ciroc Coconut Vodka",47.99,"1750mL","1750",35.03,26.14
"01-03089","Evan Williams Honey Reserve",9.99,"750mL","750",7.63,6.01
"01-03092","Stolichnaya 100* Vodka",16.99,"750mL","750",13.38,10.7
"01-03100","Ciroc Red Berry Vodka",47.99,"1750mL","1750",34.28,25.97
"01-03102","Smirnoff Traveler",17.99,"1750mL","1750",12.94,9.73
"01-03104","Smirnoff Whipped Cream",12.99,"750mL","750",8.72,6.87
"01-03107","Don Julio 70th Anniversary",65.99,"750mL","750",47.47,34.65
"01-03120","Absolut Cilantro",17.99,"750mL","750",10.94,8.1
"01-03121","Pinnacle Rainbow Sherbet",9.99,"750mL","750",6.93,5.41
"01-03123","Booths London Dry Gin",14.99,"1750mL","1750",10.94,8.42
"01-03125","Pinnacle Strawbery Shortcake",9.99,"750mL","750",7.03,5.33
"01-03133","Svedka Strwbry Lemonad Vodka",10.99,"750mL","750",8.79,6.81
"01-03138","Svedka 100 Vodka",13.99,"750mL","750",9.29,6.73
"01-03139","Grey Goose Le Melon",23.99,"750mL","750",17.64,12.97
"01-03147","Stolichnaya Chocolat Kokonut",0.99,"50mL","50",0.71,0.55
"01-03150","Svedka Mango Pineapple Vodka",10.99,"750mL","750",8.65,6.31
"01-03152","Three Olives Jacked Apple",10.99,"750mL","750",7.91,5.73
"01-03153","Rye Harbor Vodka",17.99,"750mL","750",13.23,10.34
"01-03154","New Amsterdam Peach Vodka",9.99,"750mL","750",7.8,5.65
"01-03158","Pinnacle Tropical Punch",16.99,"1750mL","1750",12.77,10.13
"01-03159","Sobieski Vodka",9.99,"750mL","750",5.59,4.05
"01-03161","New Amsterdam Red Berry",9.99,"750mL","750",6.66,4.97
"01-03163","Three Olives Dude Vodka",12.99,"750mL","750",8.82,6.84
"01-03168","Belvedere UF Intense Vodka",25.99,"750mL","750",18.97,13.95
"01-03172","Skyy Infusions Blood Orange",12.99,"750mL","750",10.31,7.58
"01-03174","Cold River Vodka",29.99,"750mL","750",21.73,16.46
"01-03176","Smugglers Notch Vodka",27.99,"750mL","750",20.89,16.71
"01-03180","New Amsterdam Vodka",16.99,"1750mL","1750",10.94,7.87
"01-03183","Jose Cuervo Tradicional Slvr",18.49,"750mL","750",13.7,10.54
"01-03189","Skyy Infusions Dragon Fruit",12.99,"750mL","750",10.15,8.12
"01-03193","Absolut Wild Tea",16.99,"750mL","750",11.15,8.14
"01-03194","Grey Goose Cherry Noir Vodka",23.99,"750mL","750",18.31,13.66
"01-03197","Pinnacle Vodka 100 Proof",20.99,"1750mL","1750",15.32,11.35
"01-03201","Plymouth Gin",29.99,"750mL","750",21.96,17.16
"01-03204","Twenty 2 Vodka",21.99,"750mL","750",15.71,11.55
"01-03209","Hammer & Sickle Vodka",19.99,"750mL","750",14.07,10.2
"01-03216","Fleischmanns X Dry Gin",11.99,"1750mL","1750",7.68,5.73
"01-03218","Firefly Sweet Tea Vodka",12.99,"750mL","750",10.23,7.75
"01-03219","Svedka Grapefruit Jalapeno",0.99,"50mL","50",0.74,0.57
"01-03220","Svedka Clementine Vodka",18.99,"1750mL","1750",14.72,10.74
"01-03221","Pinnacle Raspberry Vodka",10.99,"750mL","750",7.93,5.75
"01-03227","Taaka Gin",8.99,"1750mL","1750",6.86,5.32
"01-03230","Svedka Grapefruit Jalapeno",10.99,"750mL","750",7.08,5.21
"01-03231","Pinnacle Tropical Punch Vdka",10.99,"750mL","750",7.74,6
"01-03233","Belvedere Wild Berry",22.99,"750mL","750",16.66,12.07
"01-03234","Hendrick's Gin",62.99,"1750mL","1750",45.92,35.6
"01-03235","Absolut Berri Acai",16.99,"750mL","750",12.4,9.32
"01-03237","Firefly Sweet Tea Vodka",25.99,"1750mL","1750",18.17,13.87
"01-03238","Hendrick's Gin",29.99,"750mL","750",22.83,18.26
"01-03239","Seagram's Red Berry Vodka",9.99,"750mL","750",7.8,5.61
"01-03243","Burnetts Vodka",10.49,"1750mL","1750",8.26,6.12
"01-03244","Burnetts Vodka",5.79,"750mL","750",4.32,3.22
"01-03246","Bentley's Vodka",8.79,"1750mL","1750",6.71,4.83
"01-03253","Gilbeys London Dry",12.49,"1750mL","1750",9.08,7.15
"01-03257","Gilbeys London Dry Trav",5.99,"750mL","750",4.5,3.31
"01-03271","New Amsterdam Vodka",5.99,"375mL","375",4.47,3.36
"01-03272","Sobieski Vodka",17.99,"1750mL","1750",13.23,9.66
"01-03276","Gordons London Dry",14.99,"1750mL","1750",9.62,7.7
"01-03278","Gordons London Dry",7.99,"750mL","750",5.79,4.26
"01-03279","Double Cross Vodka",29.99,"750mL","750",22.21,17.77
"01-03285","Svedka Strawberry Colada",9.99,"750mL","750",7.29,5.24
"01-03286","Ciroc Snap Frost Vodka",47.99,"1750mL","1750",36.08,27.97
"01-03292","GlenDronach 1995",169.99,"750mL","750",135.99,101.49
"01-03294","Leaf Vodka Alaskian Glacial",16.99,"750mL","750",12.31,9.19
"01-03295","Tito's Handmade Vodka",9.99,"375mL","375",7.93,5.66
"01-03296","Belvedere Pink Grapefruit",22.99,"750mL","750",15.99,11.84
"01-03300","Smirnoff Sorbet Mango/Pasion",0.99,"50mL","50",0.71,0.55
"01-03305","Canada House Canadian Whisky",12.49,"1750mL","1750",8.65,6.76
"01-03310","Pinnacle Vodka",6.99,"375mL","375",4.34,3.12
"01-03314","El Jimador Blanco Tequila",26.99,"1750mL","1750",19.28,14.72
"01-03315","Smirnoff Sorbet Rasp/Pomegra",0.99,"50mL","50",0.74,0.59
"01-03316","Ciroc Peach Vodka",11.99,"375mL","375",8.88,6.88
"01-03324","Milagro Silver Select Barrel",49.99,"750mL","750",37.31,28.92
"01-03325","Pinnacle Caramel Apple Vodka",10.99,"750mL","750",7.4,5.61
"01-03326","Jenkins Gin",9.49,"1750mL","1750",7.36,5.71
"01-03329","Seagrams Extra Smooth Vodka",13.99,"1750mL","1750",10.84,8.47
"01-03335","Tanqueray Sterling Vodka",10.99,"750mL","750",8.14,5.99
"01-03341","Bombay Sapphire & East 2 Pak",34.99,"750mL 2 Pk","750",25.17,18.92
"01-03343","Bombay Sapphire Gin",12.49,"375mL","375",9.46,7.11
"01-03344","Bombay Sapphire Gin",19.99,"750mL","750",14.49,10.5
"01-03345","Bombay Sapphire Gin",2.29,"50mL","50",1.54,1.19
"01-03347","Milagro Silver Tequila",39.99,"1750mL","1750",28.56,21.16
"01-03348","Bombay Sapphire Gin",29.99,"1750mL","1750",22.38,16.22
"01-03350","Ice Fox Vodka",15.99,"750mL","750",12.3,9.18
"01-03351","Pinnacle Whipped Vodka",16.99,"1750mL","1750",13.27,10.45
"01-03352","Ciroc Coconut Vodka",24.99,"750mL","750",18.79,14.34
"01-03354","Ketel One Vodka",14.99,"375mL","375",10.71,8.43
"01-03356","Svedka Vodka",5.99,"375mL","375",4.47,3.22
"01-03357","Smirnoff Sours Green Apple",0.99,"50mL","50",0.77,0.59
"01-03363","Lunazul Reposado Tequila",13.99,"750mL","750",9.69,7.63
"01-03364","Absolut Ruby Red",24.99,"1750mL","1750",17.85,13.52
"01-03366","Tanqueray Rangpur Gin",35.99,"1750mL","1750",24.45,19.4
"01-03367","Pinnacle Pomegranate Vodka",10.99,"750mL","750",7.57,5.57
"01-03368","Pinnacle Grape Vodka",16.99,"1750mL","1750",12.22,9.4
"01-03373","Svedka Citron Vodka",18.99,"1750mL","1750",13.86,10.19
"01-03376","Tommy Guns Vodka",39.99,"750mL","750",31.99,25.19
"01-03377","Tanqueray Rangpur Gin",24.99,"750mL","750",18.25,14.48
